임대시세,0-9세주거,10-19세주거,20-29세주거,30-39세주거,40-49세주거,50-59세주거,60-69세주거,70-79세주거,80-89세주거,1인가구,2인가구,3인가구,4인가구,직장인구,생활인구,편의점수,슈퍼마켓수,여관수,외식업수,주유소수,피시방수,당구장수,노래방수,독서실수,지하철역수,폐업률
-3022,-44,-21.6667,40.66667,-15.6667,-13.6667,-10,21.33333,17,-5,7.333333,25.66667,14,-55.3333,0,-48109.5,13,1,0,0,2,1,0,-2,-1,0,0
5984,-163,-96,-12,-101.333,-78.6667,52,119,55.33333,15,86.66667,25,0.666667,-78,0,12420.88,19,2,0,0,0,0,0,0,0,1,0
5073,-64.6667,-97.6667,90.66667,-51.6667,41.33333,131.3333,98.66667,34,30,181.3333,26.66667,-93.3333,-49.6667,0,17463.61,42,3,0,0,0,-1,-1,-1,-1,1,2.4
17799,-29,-54.6667,-24.6667,22,-43,-14,68.66667,21.33333,-7.33333,47.33333,31.66667,27.33333,-14.3333,0,-9769.52,12,1,0,0,0,0,0,0,0,0,0
-28269,-21.3333,-76,-82.6667,-5.66667,-88,-32,74,47,12,26,47,-6.33333,-66.6667,0,-3642.35,9,0,0,0,0,0,0,0,0,0,22.2
-1893,-67.6667,-12.6667,-82.3333,8,-48,-13,48,22.66667,20.66667,23.66667,59,-3,-8.66667,0,10126.07,30,0,0,0,0,0,-1,1,0,1,0
-15401,-20.6667,-47.6667,85.66667,150,18.66667,-28.3333,85.33333,23.33333,-8.33333,226,57.33333,-11,-35,0,-11529.5,36,1,0,0,0,-1,0,0,0,1,5.6
-4324,-73,-42.3333,20.66667,-26,-10.6667,10,38,21,2.666667,81,57.33333,-23.6667,-52.6667,0,-6568.42,9,2,0,0,0,0,0,0,0,0,11.1
-2559,-13.6667,-81.6667,1.333333,87.33333,-25.3333,-65.6667,117,53,35,261.6667,40.66667,-12.6667,-45,0,16503.66,27,-2,0,0,0,0,0,-2,-1,0,3.7
7233,-29.3333,-45.3333,320.6667,78.66667,76.66667,153.6667,145,46.66667,43.33333,273.3333,63.66667,7.666667,-123,0,30661.73,59,0,-5,0,0,1,0,-1,1,1,1.7
3188,-18.6667,-33.6667,49.66667,-52.6667,30.66667,50.66667,47.33333,24.66667,14.66667,85,31,-14.6667,-22,0,-16910.6,12,1,0,0,0,-1,-2,-1,0,0,0
-7712,-47.3333,-20.6667,-44.3333,-61.3333,18.33333,-11.6667,15.33333,23.66667,-1.33333,80.33333,29,-46,-37,0,-28428.1,15,0,0,0,0,0,0,0,1,0,0
14126,-34,-9,36.66667,-12.3333,-4,40.33333,89.66667,23.33333,12.33333,106.3333,14,-36,-16,0,-5448.89,17,-1,0,0,0,1,-1,-1,0,0,0
-6824,-64.6667,-62.3333,101.6667,59,-38.3333,51,48,33.33333,-4,228,38.33333,-27,-69,0,4745.026,28,1,0,0,0,0,2,-1,0,0,3.6
-11148,-8,-31,209.6667,118,-16.6667,19,70.66667,23,14.33333,346.6667,48.66667,-1,-22.6667,0,-13798.4,31,1,0,0,1,-1,0,0,1,0,3.2
11111,-55,-29,70.66667,-9,58.66667,66.66667,124,26,29.66667,203.6667,-34.6667,-1,-36.6667,0,-10861.6,15,0,0,0,0,-1,0,0,0,1,0
-17061,-47.3333,-47.6667,115.3333,150.3333,44.33333,-13,106,13.33333,13.66667,264.6667,44,-10,-52.3333,0,9132.121,86,7,0,0,0,0,-1,0,0,2,1.2
-6093,-14.3333,-17.3333,-9,-28.3333,9.666667,-85.3333,61.66667,25,30.66667,108.3333,-3.66667,-18.6667,-29,0,5404.897,6,-1,0,0,0,0,-1,0,0,1,0
-50512,-46.6667,-34,-46,7.333333,-3,-6.33333,16,41.66667,14.66667,64,-4,-17.3333,-17,0,-8003.59,7,0,0,0,0,0,0,0,0,0,0
10008,-140.667,-17.6667,16.66667,-53.6667,-22.3333,43.66667,63.66667,46.66667,3,71.33333,44.33333,3.333333,-38,0,26506.19,43,3,0,0,0,0,0,0,-4,0,7
12459,-114.333,-57,12,-50,-43,-11.6667,63.33333,30,29,70.66667,98,-20.3333,-33.6667,0,14839.09,24,-1,0,0,0,-1,0,1,-1,1,4.2
8502,-36.6667,-12.6667,-8,46.66667,243,286,131.6667,21.66667,11.33333,92.66667,36.33333,-28.3333,-17.3333,0,9859.715,47,2,0,0,-2,0,0,-1,0,4,0
29341,-101.333,3.666667,-7.66667,-77.6667,-5.66667,58,62.33333,79.66667,16.33333,40,113.6667,7,-26,0,14006.81,34,-1,0,0,0,-1,-1,0,0,2,0
9793,-19.3333,-7,-1.33333,2.333333,35.66667,0.333333,75.66667,23.33333,11,74,39.33333,-26,-35,0,17950.32,27,0,0,0,1,0,0,0,0,2,3.7
-12260,-59.3333,-13,-51,-16.6667,-5.33333,-67.6667,59.66667,29.66667,25.33333,118.6667,-16.6667,3,-5.66667,0,6467.744,19,-1,0,0,0,0,0,1,0,1,0
-8422,-85.3333,-36.3333,25.33333,27.66667,-2.33333,7,9.666667,47.66667,18.33333,73,79,24,-55,0,14928.72,35,0,0,0,0,0,0,-1,0,2,0
8432,-18.3333,-21,71.33333,166.3333,46,78.33333,62.66667,17,4,79.66667,68.33333,1,-36.3333,0,-1859.72,13,1,0,0,0,-1,0,-1,-1,0,0
10385,591.6667,196,730,1711.333,1695.333,3142.333,1065,61,57.66667,101.3333,-24.6667,-4.66667,-47,0,-2006.32,28,0,-1,0,1,-1,-1,1,1,1,0
16554,106,35.33333,58.33333,394.6667,272,583.6667,252.6667,44,27,16.33333,32,-2.66667,-17,0,27138.96,68,0,-2,0,0,0,-2,-2,0,2,2.9
-6375,276.3333,76.66667,265.3333,768.3333,977,1862.333,731.6667,68.33333,37.66667,120,-4.66667,16.66667,-33.3333,0,-22294.5,20,-1,0,0,0,-1,0,0,0,0,0
5349,148.6667,56.33333,267.6667,575,588,1107.667,521.6667,58,37.66667,98,98.33333,-28.6667,-32,0,-16804.2,31,-3,0,0,0,-1,0,-1,-1,1,0
11122,241.3333,98.33333,315.3333,915,1119,2276,689.6667,61.66667,12,115.3333,36,-16.6667,-11,0,-13229.3,14,0,-1,0,0,0,0,1,0,0,0
8428,-15,-30.3333,144.3333,63.33333,17.66667,11.33333,72.33333,21,21.33333,86,2.333333,-9.66667,-33,0,-15029.3,14,0,0,0,0,0,-1,-1,0,0,7.1
7082,-23.6667,-67.6667,13,-1,-16,142.6667,166.3333,34,21.33333,79.33333,-8.66667,-7,-33.3333,0,2321.245,23,1,0,0,0,0,-1,0,-1,0,0
5752,-42.6667,-23.3333,75,81.33333,35.66667,226,163.3333,31.66667,17.33333,87,21,-50.3333,-59,0,13813.53,22,-2,0,0,0,0,1,-1,0,1,4.5
-4323,-66.6667,-51.6667,56.33333,27.33333,-29.6667,105.6667,86.33333,60.66667,38.33333,93.33333,81.66667,-26,-45.3333,0,14053.53,12,0,0,0,0,0,0,0,0,0,8.3
-1370,-13,6,3.333333,30,103,143,113.3333,69,10,59,33.66667,12.66667,-2,0,-14728.6,9,-2,0,0,0,0,0,-1,-1,0,22.2
-18553,28.33333,3.333333,133.6667,175.3333,152.3333,202.6667,90.33333,22,17,220.6667,16,-3,1.666667,0,-6464.7,24,5,-1,0,0,0,0,0,0,0,0
5313,153.6667,164.3333,120.6667,331,532.6667,315,331,100.6667,48.66667,1482.667,1352,1443.667,1247,0,26431.47,34,1,0,0,1,1,0,0,0,2,2.9
14617,-59,-58.3333,32.66667,-6,-28,10.33333,85,49.66667,11.33333,85.66667,59.66667,-36,-37.3333,0,4142.4,22,1,0,0,0,-1,-1,-1,0,1,0
26986,108.3333,31.33333,464.6667,727.3333,605,1195.333,366.6667,66.66667,21.33333,385.3333,103.3333,-11.3333,-33.6667,0,25388.91,124,7,-1,0,0,-1,1,0,0,1,0.8
15192,137,57.33333,383.3333,612.3333,467.3333,710.3333,332.3333,47,41.66667,380.6667,127.3333,-8.66667,2.333333,0,25635.9,45,7,-1,0,0,0,0,-1,0,1,0
10232,144.3333,3,79.66667,332.6667,240.3333,591.6667,263.3333,7,13,87,71.33333,-66.6667,-37.3333,0,-40244.6,15,2,0,0,0,0,0,-1,0,0,0
9094,263,39,216.3333,678.6667,743,1689.333,553.3333,40,37.33333,106.6667,35,-36.6667,-33.3333,0,-4850.32,23,0,0,0,1,0,-1,0,0,0,4.3
7504,177.3333,17.66667,133,345,383.3333,748.3333,218.3333,42.66667,18.33333,74,23,-3.33333,-34.3333,0,-1250.8,15,1,1,0,0,0,0,0,0,0,0
22078,136.3333,-4,128.3333,346.6667,381.6667,727,350.3333,28.33333,17.66667,165,60.66667,12.66667,-60.6667,0,6178.012,42,0,-1,0,0,0,-1,1,0,1,4.8
-14773,-50,-53,-27,-11.3333,-56.6667,-5.33333,55.66667,53.66667,11.33333,66,55.66667,2.333333,-69,0,5239.787,3,0,0,0,0,0,0,0,0,0,0
17286,-11.3333,-4.33333,30.33333,9.666667,9.333333,16.33333,48.33333,30,12,56.33333,-8.66667,10.33333,-9,0,-7288.2,9,1,0,0,0,0,0,0,0,0,0
-25943,34.66667,-10.3333,9.666667,69,114.6667,214,147.3333,36,14.33333,49,59.33333,-24,-21.3333,0,3261.67,11,1,0,0,0,0,0,0,0,0,0
-2040,34,-12.6667,-25.6667,73,83.66667,150.3333,134.6667,22,38.33333,95.33333,32.66667,-15,-44,0,-14278.6,16,-1,0,0,-1,0,0,0,0,0,0
-11072,106.3333,33.33333,106.3333,369.6667,408.3333,1003.333,360.3333,43,16.33333,53.33333,-1.66667,-0.33333,-12,0,-1466.87,21,0,1,0,0,0,0,-1,0,1,0
10509,-29.6667,-16.6667,383,347.6667,119.6667,96.33333,70.33333,16.33333,2,407.6667,74.66667,-30.3333,-3.33333,0,8223.796,68,1,1,0,1,0,-4,-2,0,1,1.5
5842,-2,33.66667,-23.3333,71.66667,66.66667,55.66667,58.66667,24,37.66667,102.3333,84.66667,-20.3333,-17.6667,0,44563.7,108,5,0,0,1,-1,-1,-1,-1,4,1.9
14897,-24.6667,-34.3333,96.66667,95,12.66667,90,95,2.666667,12.33333,84.33333,9,-9.66667,-36,0,4037.837,37,0,0,0,0,0,1,-2,0,1,0
15176,70.66667,30.66667,206,342.6667,189.6667,182.3333,163.6667,61,19.33333,220.3333,169,108,32.66667,0,20851.73,42,0,0,0,0,-1,0,0,0,1,0
6140,173.6667,50,177,453.6667,402,956,423.6667,36.33333,-0.66667,87.33333,35.33333,-12.6667,-23.3333,0,-42289.1,12,0,0,0,0,-1,0,0,1,0,8.3
7149,68.33333,-17.6667,247.6667,364,113.6667,75,74,29,18,342.6667,145.3333,85.33333,28.66667,0,32338.14,45,3,0,0,-1,0,0,0,0,1,0
1647,-52,-13,85.66667,36.33333,27.66667,19.66667,41,30.33333,8,75.66667,74,-51.3333,-30.6667,0,-23775.7,22,0,0,0,1,0,0,0,0,1,0
8115,-31.6667,-48.3333,92.33333,103.6667,-9,-9.33333,37.66667,17,-4.66667,18.66667,40,-14,-20,0,23447.08,38,2,1,0,0,0,1,0,0,1,0
9848,83,37.33333,146.6667,324.3333,352,605.6667,275,17,29.33333,180.6667,16.33333,-29,-20.6667,0,-6700.94,17,0,-2,0,0,1,0,0,1,1,5.9
-2066,71.33333,19,52,206.3333,180.3333,422,141.6667,37,4.333333,37.66667,-16.6667,21,-28,0,-30399.8,11,0,0,0,0,0,0,0,0,0,0
-21329,62.66667,24.66667,31,163.3333,166,302.6667,147,12.33333,14,11,29,-4,-14.6667,0,-10569.9,5,0,0,0,0,0,0,0,0,0,0
14161,359.6667,123.3333,274.3333,671.3333,543.6667,760.3333,365.6667,63,21,134,165.6667,170.3333,126.6667,0,-32401.1,9,0,0,0,0,0,0,-2,0,0,0
-1433,46.66667,-7.33333,116.3333,147.6667,167.6667,401,129.6667,21.66667,21,105.6667,40.33333,-34.6667,-18,0,-19735.8,15,1,0,0,0,0,0,0,0,1,0
-4192,214,90,260.3333,387,234.3333,364.3333,206.3333,60.66667,41.33333,160.3333,169.3333,136.6667,170.3333,0,-57746.6,16,-1,0,0,0,0,0,0,1,1,0
4677,218.6667,100,74.33333,564.3333,620.6667,1099.333,391.6667,54.33333,19,36.66667,10.66667,-18.6667,-26.6667,0,-10008,14,-1,0,0,0,1,0,1,0,0,0
-17023,487.3333,203.6667,352.3333,1406,1578.667,3031,1040,74,27.33333,80.66667,-19,3,-32.6667,0,7929.883,20,1,0,0,0,-1,-1,0,0,0,5
-11362,243.6667,93,242.6667,759.3333,736,1656.667,606,55,35.33333,60.33333,65.66667,-24.6667,-33.6667,0,-19429.9,30,-2,0,0,1,0,-1,0,1,1,3.3
-18585,-48.3333,-29.6667,195.3333,194.6667,-8.66667,9.333333,78.33333,-0.66667,30.66667,416.6667,56.33333,2,-65.6667,0,5996.622,40,-3,1,0,0,-1,-1,1,0,2,2.5
26656,29.33333,2,93.33333,195.6667,151,281.3333,115.6667,24,17.33333,89,22.33333,-31.6667,-10,0,-27652.6,18,9,0,0,0,0,0,0,0,0,5.6
-1511,-73.3333,43.66667,1661,18,14.66667,24,114.3333,16,17,267.6667,70.66667,64.33333,-60.3333,0,20821.89,50,0,1,0,0,0,0,0,1,2,2
-5985,-25.3333,-8,41.33333,-11,-33,69.33333,69.33333,-2.66667,18.66667,-3.33333,12.66667,-16,-11,0,750.8211,16,0,0,0,0,1,-1,0,-1,1,0
-24795,-21.3333,-31.6667,55,29,28,70.33333,63.33333,19.66667,20.66667,142.3333,18,-33,4,0,-6994.96,12,-1,0,0,0,0,0,0,0,0,0
15025,-34.3333,-28,93,53.33333,18.33333,56,86.66667,41.33333,26.66667,305.6667,26.66667,-5,-77,0,5427.471,14,2,0,0,0,0,0,0,1,0,7.1
7463,-7.33333,92.66667,1792.667,132.3333,61.33333,37,85,22,26.66667,95,33.33333,38.66667,-32,0,6847.563,29,4,0,0,1,0,0,0,0,1,3.4
1719,-1.66667,-5.33333,137.3333,46.33333,112.3333,148.3333,97.66667,17.66667,20,90.33333,45,-20,-8.66667,0,1713.888,27,3,0,0,0,0,0,-2,0,0,3.7
38293,-40.3333,-14.3333,13.33333,-18.6667,59.66667,160,59.66667,39.66667,30,26.33333,79,-6.33333,-39.6667,0,23134.73,27,0,0,0,0,0,-1,-1,0,2,0
-4074,-40.3333,-15.3333,-55,13,-0.33333,5.333333,30,13,18,66.66667,0,-13,-46.6667,0,12947.88,13,0,0,0,0,0,0,-1,0,0,0
59766,1.333333,-32.6667,68.33333,48.33333,-5,1.333333,33.33333,1.333333,7,148.6667,9.666667,-14,-31.3333,0,-1501.56,9,0,0,0,0,0,-1,0,0,1,11.1
-3413,175.3333,52,259.6667,437.6667,256.3333,239.6667,184.3333,62.66667,32,224,224.6667,182.6667,94.33333,0,-30490.3,9,0,0,0,0,0,0,0,0,0,11.1
3055,-64,-121.333,80,33.33333,-84.6667,84.66667,62.33333,41.66667,1,105,33.66667,0.666667,-61.6667,0,16799,36,-1,0,0,0,-1,0,-1,0,2,2.8
-14192,99,1.333333,234,353.6667,400,968.6667,394,36.66667,21.33333,208,20.33333,-10.6667,-14,0,-2731.21,11,0,0,0,1,0,0,0,1,1,0
27968,-27.6667,-18,101.6667,-14,-15.3333,54,53.66667,14.66667,17.33333,98.66667,6,7,-24.6667,0,8971.508,30,1,0,0,0,0,0,0,0,0,0
4124,-0.66667,-3,300,166.6667,125.6667,94,92.33333,15.66667,3.333333,150,15.33333,-4.66667,-30.3333,0,7286.589,17,0,0,0,0,0,0,0,0,0,5.9
-4783,-50.3333,-21,23.66667,8.666667,-41.3333,-26.6667,45.33333,0.666667,7.333333,20.66667,35,-23,-19.3333,0,-7491.24,7,-1,0,0,0,0,0,0,0,0,0
-20694,-52.6667,-56.3333,93.66667,-2.66667,-89.3333,58.66667,57.33333,4,9.666667,164,39,-5.66667,-45,0,-2140.21,9,4,0,0,0,0,0,0,1,0,11.1
8213,10.66667,-2.66667,225.6667,177,6.333333,70,60.66667,15.66667,22.66667,264.3333,42.33333,-11.3333,-13.3333,0,2428.445,31,0,-1,0,0,0,0,0,0,0,9.7
-13809,11,41.33333,444.6667,253.3333,80.66667,85.33333,31,14.33333,5.333333,258.3333,29.33333,1.333333,3,0,-5849.64,28,1,-1,0,0,0,0,0,0,0,0
-13125,57.66667,17,683.6667,474.6667,241.6667,466.6667,251.6667,72.33333,41.33333,559.3333,101.6667,47.33333,39,0,19258.85,43,-1,-1,0,0,-1,0,0,0,1,0
13533,-57.3333,-8.33333,113,64,-3.33333,158,97.66667,13.33333,27.66667,225.6667,5,-20,-47,0,14744.34,24,-1,0,0,0,0,0,0,1,0,0
-10861,9.333333,-18.6667,238.3333,131.3333,64.33333,106.6667,18.33333,8.666667,7,205.3333,31,-3.33333,-15,0,-3413.92,20,0,0,0,0,0,-1,-1,0,1,0
10331,-26,-20.3333,118.3333,28.33333,28.33333,18.33333,59.66667,32,13.33333,81.66667,31.33333,-6.33333,-32,0,-9439.71,22,0,0,0,0,0,0,0,-1,1,4.5
31805,-34,-31,59.33333,-31,0,21.66667,39,25,14.66667,90.33333,-12,41.33333,-44,0,5288.509,19,-2,-1,0,0,0,0,0,0,0,0
-16777,13.33333,1,342.6667,143.6667,133.3333,117.6667,101.6667,11.66667,19.33333,288.6667,49.33333,-51.6667,-11.3333,0,-3492.46,27,0,0,0,0,0,-1,0,0,0,3.7
-8224,42.33333,23,187,187,129,393.6667,158.6667,13.33333,20.66667,246.6667,22,-17,-22.3333,0,-4396.61,10,1,0,0,0,0,0,-1,0,0,0
4645,-34.3333,57,370.3333,179,70,52.66667,51.33333,-2.33333,15.33333,340,32.66667,-0.33333,-37.6667,0,5217.841,22,-1,0,0,0,0,0,-1,1,0,4.5
13354,193,42.33333,369.6667,425.3333,511.6667,1055,368.3333,63.66667,15,221.3333,32.66667,-26.3333,-12.3333,0,-7033.5,24,-1,0,0,0,0,0,-1,0,0,8.3
3939,-1.33333,24.66667,408,266,130.6667,209.3333,75,44,7.666667,390,14.66667,-25.6667,-16,0,-1244.39,37,-3,-6,0,0,-1,-1,-1,0,1,2.7
1375,-26.3333,-25.6667,13.33333,-19.6667,-14.6667,33.66667,32.66667,23.33333,2,5.666667,31.33333,-21.3333,-7.33333,0,3456.484,3,0,0,0,0,0,0,0,0,0,0
5109,78,39,255.6667,309.3333,304.6667,680.6667,252,34,5.333333,200.3333,6,-1,-37.6667,0,-8919.71,24,0,0,0,0,0,0,0,0,0,0
-4686,16,13.66667,796.3333,382,34,70.33333,28.33333,29.33333,7,428,20.33333,10.66667,-25.3333,0,22218.64,42,-1,0,0,1,1,1,-1,-1,0,0
3166,-14.3333,-57.6667,-44,-21.6667,-95.6667,-6.33333,52.66667,33,32,67.66667,-3.33333,-3,-47.3333,0,6798.94,9,1,0,0,0,0,0,0,0,0,0
6160,-30,-45.6667,21,39,56.33333,89.33333,81,80,31.66667,78.33333,46,-26,-50.3333,0,-3444.75,22,0,0,0,0,0,0,0,0,0,0
-22255,-35.6667,-57.3333,13.33333,44,-8.33333,63,96.66667,25.66667,24.33333,126.3333,-3,-19,-55.6667,0,5297.223,19,0,0,0,0,0,0,0,0,0,5.3
-31059,-43.6667,-7,47.66667,17.66667,-12,37,34,20.33333,3.333333,29.66667,40,-6.66667,-9.66667,0,21565.48,34,2,0,0,1,0,-1,-1,0,1,2.9
50954,-9.66667,-6.66667,57.66667,132,47.66667,40,1.333333,31,3.333333,76,29.33333,4.666667,-12,0,858.5037,42,4,0,0,0,0,-1,0,0,1,0
4050,-43.6667,-40.6667,154.3333,143,12.33333,33.66667,30.33333,17.66667,12.33333,195.3333,42.66667,9.666667,-23.6667,0,31706.25,77,4,0,0,1,0,1,1,1,0,1.3
-23773,-28,19.66667,31.33333,56.33333,20,72.33333,35.66667,18.33333,7.333333,30,-2.33333,15.66667,9.666667,0,22737.59,35,0,0,0,1,0,2,0,-1,0,8.6
-4131,-181,-177.667,-67.6667,-296.667,-256,-86,-38.6667,-22.3333,-12.6667,-40.3333,-70.3333,-98,-141,0,10105.88,28,3,-1,0,0,0,0,-3,0,1,3.6
-2133,5.666667,-45.6667,0.666667,9.666667,-60.6667,23,33.66667,23,0.666667,5,21.66667,1,2,0,-22872.3,7,3,0,0,0,0,0,0,0,1,14.3
-5995,-47.3333,-9,49.33333,-21.6667,-0.66667,52.66667,18.33333,23,10,51,-9.33333,-8,-3.66667,0,22753.88,27,3,0,0,0,-1,0,-1,0,2,3.7
-154707,-16.6667,36.33333,10,-38,40.33333,45,-4.33333,12.66667,11,5.666667,25,-7.33333,4.333333,0,-22473.3,7,2,0,0,0,0,0,0,0,1,0
28532,101,127.6667,184.6667,149.6667,230,290.3333,194.6667,100.6667,50.33333,99.33333,109.6667,120.6667,131.3333,0,14480.34,10,0,0,0,0,0,0,3,1,0,0
-40692,52.66667,80.33333,-14,26.66667,186,80.66667,19,32.33333,4,32.33333,6.333333,-8.66667,-11.3333,0,23699.46,45,2,0,0,0,0,0,-1,0,1,0
9098,-29,-52,47,8,-3.33333,26,36.33333,16.66667,0.666667,46,24,20.33333,-25.6667,0,5822.612,21,3,0,0,1,1,0,-2,-1,0,0
-12998,-13,-18.3333,25.33333,25.33333,4,31.66667,21.66667,11.33333,11.33333,58,0,8.666667,-7,0,-6603.43,21,-2,0,0,0,0,0,0,0,0,0
3280,-54.3333,-26,-73.3333,34.66667,-38.6667,-2.66667,8.666667,17.66667,11.33333,-19.6667,52.66667,-26.3333,-54.3333,0,8986.229,25,1,1,0,-1,0,-1,-2,0,1,0
-68747,-23,-53.3333,-45,-38,-10.3333,-60.6667,10.33333,9,15.33333,12.33333,4.333333,11.66667,-56.6667,0,6871.164,18,0,0,0,-1,0,0,0,0,0,0
-7948,28.66667,2.333333,29.66667,26,56.33333,61,26,34,20.33333,28,14,34.33333,4,0,6706.298,22,0,0,0,0,-1,0,0,0,0,4.5
8154,-131,-2.33333,54.33333,-80,61.66667,26.66667,103,33,19,90.66667,17.66667,27,-42.6667,0,24538.07,43,0,0,0,0,-1,0,-1,0,1,9.3
-2987,-50.6667,13.66667,-29.6667,41.66667,-30.6667,20.66667,56,25.66667,2.666667,59.33333,31.33333,-10.6667,-46,0,7182.55,43,1,0,0,0,0,1,0,0,1,2.3
52397,-73,8,9.666667,-112.667,33.33333,22.33333,19.66667,19.33333,3,33.33333,21,-3.33333,-11.3333,0,-20672.3,13,4,0,0,0,-1,0,0,0,1,0
2587,-41.3333,-47.3333,100.6667,36.66667,-51.6667,31.66667,-2.66667,-0.33333,7.333333,19.66667,13.33333,-17,13,0,17058.88,42,-4,-1,0,0,0,1,-1,0,1,7.1
11487,8,12.66667,287.6667,143.3333,98.66667,68,9.666667,0.666667,23.66667,58.33333,33,-35,9,0,32384.57,79,0,-3,0,0,1,-1,-2,1,2,1.3
-6198,-39,8.333333,114.3333,16.66667,49.66667,59.66667,11.33333,24.33333,-10.6667,41.66667,25,-7,-14,0,19283.1,74,1,0,0,1,-1,0,0,0,2,6.8
-3788,3.666667,-16,66.66667,-7.66667,6.666667,76,15.66667,23,33.33333,43.33333,-21.3333,4.666667,0.666667,0,18828.98,55,3,0,0,0,0,2,0,1,0,0
-18455,-188.667,-202,-274.333,-301.667,-249,-406.667,-298,-114.333,-34,2,-127.667,-167.333,-253.667,0,19442.16,54,5,0,0,-1,0,0,0,0,1,9.3
-23089,-22.6667,17.33333,71.33333,43.66667,28,47.66667,47.66667,2.666667,6.666667,29,48.66667,-12.3333,-1.33333,0,-70609.7,58,5,-3,0,1,0,0,-1,0,3,10.3
9254,-60.3333,8.333333,-13.3333,-64.6667,24,90,19,22,14.33333,-18,5,-3.66667,-3.66667,0,11305.37,52,1,-3,0,0,0,-1,0,0,4,5.8
-506,-73.3333,-53.3333,6.666667,-35.3333,-89,33,16,30.66667,8,10.66667,13.33333,17,-36.3333,0,-3043.59,21,1,0,0,0,0,0,0,0,0,0
-5829,-32.6667,-151.667,-58.3333,0,-121,28,72.66667,50.66667,8,36.66667,63.33333,10.33333,-59,0,8389.994,47,0,-1,0,0,0,0,0,0,2,4.3
11006,-13.6667,-45.3333,131.6667,49.66667,-12,66.66667,20.66667,12.33333,15.66667,84.33333,-7.33333,3.666667,-18,0,21953.93,61,2,0,0,0,0,-3,0,-3,0,1.6
-706,-30.6667,3.333333,276.6667,380.6667,125.6667,115.6667,50.33333,10,-1.33333,219.3333,-8,-46,-3.33333,0,88847.77,192,8,-1,0,0,0,0,-4,0,2,4.7
-3674,-28.6667,35.33333,89,59.66667,5.333333,159,1.333333,18,24.66667,32,17,11.66667,14.66667,0,35722.35,54,2,-1,0,1,-1,0,0,-2,0,5.6
9075,-0.66667,-21.6667,-31.6667,2.333333,-1.66667,12.66667,25.66667,5.333333,3,96,-4.33333,2.666667,-11.6667,0,-5927.17,26,-2,0,0,0,-1,0,0,0,1,11.5
22456,-56.6667,-57.6667,-16,-49,-33.3333,40.33333,51,50,25.33333,50,6.666667,4.666667,-10,0,15196.32,24,0,0,0,0,0,0,0,0,2,0
-861,4.666667,-18.6667,-26,-7,5.666667,-16.6667,3.666667,13,10.33333,-7,-2,4.333333,-7,0,-22654.6,2,0,0,0,0,0,0,0,0,0,0
-14908,12.66667,-41.3333,13.33333,13.33333,37.66667,5,53,63.66667,11,-37.6667,82.33333,32,-5,0,-2980.85,10,-1,0,0,0,0,0,0,-1,3,10
9132,-13.6667,-32.6667,18,54,-37,-16.3333,60.66667,12.66667,10.66667,25.33333,20.66667,8.333333,-27.3333,0,-7126.69,27,0,1,0,0,0,-2,0,1,0,0
-2208,-169.667,29,113.6667,-56.3333,87,5,117.3333,26.33333,-9,79,69,1.666667,6.333333,0,19852.57,22,1,0,0,0,0,1,1,0,0,0
-6965,-61.6667,-55,-25,-15.3333,-53,-0.33333,27.66667,40.66667,-10.6667,-3.33333,40.66667,-24,4,0,-14994.3,12,0,0,0,0,0,0,0,0,1,0
-6999,-36.6667,-29,-33.6667,-46.6667,2.333333,-24.6667,33.66667,28,8,21.33333,-1.33333,-10.3333,-34.3333,0,-5190.28,12,1,0,0,0,0,0,-1,0,0,0
-5156,-4,-38,38.66667,4,-17,-21.3333,10,21.33333,-8.33333,69.66667,17.33333,12,-36.6667,0,417.6965,8,-1,0,0,0,0,0,0,0,1,0
-54934,-27,-34.3333,7.333333,-69.3333,-8,-31.3333,16,53.33333,14.33333,65,3,-27.3333,-22.6667,0,3550.987,19,0,0,0,0,0,0,0,0,1,0
-2091,-5,-5.66667,-9,58,102,212.3333,112.3333,-1,-0.33333,-26.6667,12.33333,-10,-55.3333,0,-215.615,8,-1,0,0,0,0,0,1,0,0,12.5
11418,11.33333,-20,95.66667,201.3333,9,46.33333,50.66667,22.66667,16.33333,127.6667,116.6667,53,-39,0,16496.72,21,0,0,0,0,0,0,0,0,0,0
973,-21.6667,-34.3333,1.333333,9.333333,5.666667,22.33333,63.66667,19.66667,18,36.66667,61,1.666667,-17,0,-5546.82,12,0,0,0,1,0,0,0,0,1,0
-15306,1.666667,-17.6667,-5,-13.6667,-19.6667,-0.33333,15.66667,4.333333,14.33333,41,12.66667,3.666667,-30,0,791.5348,11,1,0,0,0,0,0,0,0,0,0
13594,-50.6667,-16.6667,-12,-15,-20,45.66667,68.33333,22.33333,11.66667,12.33333,42.33333,21.33333,-30.6667,0,-8458.54,14,0,0,0,0,0,0,0,0,1,0
21474,-37,-33.6667,-7.33333,21.33333,-29.3333,11.66667,108.6667,24.66667,31,136,16.66667,24,-44.6667,0,-12713.6,11,0,0,0,0,0,0,0,0,0,9.1
-4928,15.33333,-48,37.33333,60.66667,-41.3333,34,33.33333,3,3,26.66667,9.333333,9.666667,-13.6667,0,-38642.6,20,0,0,0,0,0,-1,0,0,1,0
