"NM","CD","GUBUN","TOT_FLPOP_CO_1","TOT_BDPOP_CO_1","TOT_REPOP_CO_1","TOT_WRC_POPLTN_CO_1","TOT_FLPOP_CO_2","TOT_BDPOP_CO_2","TOT_REPOP_CO_2","TOT_WRC_POPLTN_CO_2","TOT_FLPOP_CO_3","TOT_BDPOP_CO_3","TOT_REPOP_CO_3","TOT_WRC_POPLTN_CO_3"
"목4동","11470540","dong","115002.611688603697874327619904180431361","167138.598855008042617223308023591677188","484.459588010446754414791497310479616722","35.4739955376446373903869104242696784683","103764.429147136655308992164934188906377","156041.954788384039296400712593181936109","467.042565335454969991524984001245308473","38.9158897902001141532767179203348496117","117543.14474981406852655793278793434457","170789.09196257156199733642354324852552","462.562914021827490184547797360637874674","49.7950429804382793987927426189529031254"
"목5동","11470550","dong","22732.7238338809875195182394876428681606","84252.8324499337997760724509264381943907","213.490248057421212974951937323642457481","30.5187654886870848496615054334788716426","23960.4667152280951706681186436471871109","88467.4703631742824902962295797490084564","210.833480526039971213485868770281573565","29.2487722181916560955540990370920754853","25380.1050931596021466292383592465485135","90167.6593050849849328193023406316586453","208.512458342031084180117160528609153002","151.586591401318360064015446232328968157"
"신월1동","11470560","dong","78733.078015680146735752619881863659095","145187.566605473511991781264030088498403","361.423068381353183561888967177781292789","41.7327728487730213281311163197190547175","70980.4964793964405715408691984335830589","132459.808719465334796856301536858889864","349.935371720454331213142308435867816395","43.0269361721844358486436049957899748677","73486.5718572202330452621639369406937674","137139.147002573947054340479990797060811","343.560419053279585612099308661148098618","35.9010492309314620690316303102636737942"
"신월2동","11470570","dong","94713.4212516854671621666063735324103003","127268.107672575393823790574538757522939","382.411944618015588515802282369191304634","35.6825730917223007860032229420857039498","94336.7316736277830762653336402801986385","127062.063340678133324563422896043674154","366.938533890222646101226691222415891078","37.9189002532311638767389088038938402342","87138.5371789390600848488834807774525603","119493.015424079981583188081691715723353","361.660144045778932482652020916236392936","49.2649718814746604400302561910086493242"
"신월3동","11470580","dong","34953.3322891209519783890949897116471878","62730.9180557909801506669727782414748284","186.220258721497829683238889329937497452","27.8182469676716138016268256730342165511","34289.2668556261948543216445915877964472","61779.7174618773079060466333806089760782","170.90037570189309983027972733182995359","28.429754903328105119286960290605736159","33504.6592613413265645484174818317773854","60750.3299997210665556654601007164298236","177.02618326785549531069967236048500089","18.0126635783727881114274740860102003815"
"신월4동","11470590","dong","104877.845452380142230086086631052434584","143031.280836367348327605566708632481541","420.416652489026506516043417605226445269","41.6609956106026064173670420905781074552","105230.762360066691619313348531763585015","143377.952210010548164279152063697301712","409.230494402667664772533941270543400592","43.3197795093402293375072305964816768179","106834.785123685732757154037224812004492","144077.143659192214774235258089761475382","403.212086154683725203307359896559937392","38.5560924155296199258225866820919391609"
"신월5동","11470600","dong","57876.9993293373815114939344202780861467","113419.856199234565683856138091534938465","301.587999151640448407701729010266297006","50.8824658984299616136410101592967022889","50419.594048490244820516543966615905213","98478.3773403928057581449204471848411141","317.198579188823053979742549626167688583","51.7613969653949553178195630948309299664","53491.0568763936311890599832238809392334","104455.05318488314993608642567395860999","289.684215353397164109805240339878822156","41.8447616663768741771963245395643176915"
"신월6동","11470610","dong","45739.4165577870474821921757694604681175","52892.9109643111295183135138103595430031","161.248618506408070897221453136762717178","27.8243678308205213865504877273028897528","43686.156690547723596024959556274555119","51224.2161239465753832143094133772055273","154.956101110457706274440709612907211683","30.089674093362652650751555395890871731","39573.4588480803245566063423998974891711","47265.0090269022280087957952254666187673","150.768716806970736361826614831577911662","25.5132978053987511069110146512686859164"
"신월7동","11470611","dong","24853.0151272762497916598407070317118652","74206.0769085027002309192466419839966267","186.487591473794725468213346021308390446","25.6276202781572615627007722475237792691","22869.7877565789192523401763875454608912","68654.7735894480873304965832213875953201","181.102799664376468174883222669688608031","25.4780427278956433045527132655343408687","22156.7017152983644763289965340744782236","68085.4075703335009551594995277623056026","175.561307564207944134921799432175128245","31.0480257900187612984471001186648565409"
"신정1동","11470620","dong","43384.2364532019704433497536945812807882","102834.673714507112414900094094204903969","327.807605025737532517850224165605800631","37.1118614047711296839541705872585376654","41396.3164886256711130790944816516300437","99560.7707422372280954225936790834117452","296.106160402944595118171251452925222782","37.7760557923285548237117396358000774894","44612.0274533680190402391099795206730503","115461.077655393811922289256655781258648","295.400453866164830907178834338849836719","159.531189461449050755521115846571096474"
"신정2동","11470630","dong","64735.3020761379430889799814789604688411","111718.59280435765438261240775194580159","357.546819406419170452387314936663759099","31.0252622273314745066798431594002678996","67251.339918218349946806633288459308335","115873.033400056134548125290966875574581","351.765297084532915181370052722777685341","31.8487930231815515656328834166107842198","71903.1964759604637990988220148269156755","121808.736317203894460326824078695930581","344.992176457439424267939946117556500095","235.04241183598627896853608157324634159"
"신정3동","11470640","dong","26603.3359174150129487012631821174003007","56459.8687588297316516054314756238105208","179.207007576829275193381732994573428473","22.3174119950430900335553380148594127533","26728.9336041903619411923367831766851702","55851.7655690921196825917773389240034781","170.489032742389690834432039594921619333","23.0379369597241634271336121123641706701","27883.2711833396520732068453644026716009","57835.2590966276790985515939257104809976","168.731102723848433235440020069072314677","26.6405617831295303950249825998879602542"
"신정4동","11470650","dong","107579.139427101000997585321645995708577","176329.662507050338918071549147636605962","355.929209579227744513782534428736880348","76.1938406633440585464158184515147439899","108095.465101575060768401635477907599914","176130.56846305622406930508246638418476","355.27686505300048373855637159952870617","77.2275558356734102363895841654907738412","110231.923533178242603918483028002641494","179391.447462179071583270273362464698125","348.783527999630672637459027745718110891","72.5206391772028671043731169824348709261"
"신정6동","11470670","dong","18213.1723006181649180098626711469570904","77434.7195431419887389517930072921250807","250.41231558902520780294399499874557352","58.1560342026577389888088706460090729994","17140.7507639662908871057296443598106433","74577.5669473017492051871563179909434521","257.260250309493746375530046598859088834","60.4798078465404562822089422100115571751","15721.4803055042588807225496526678155294","67801.4814571088965571134207181900065395","259.779385454410851405985876391693640263","186.673055330489966644594244444535841638"
"신정7동","11470680","dong","28419.3418126896667459129875396814297901","99799.5518795362691764442641979106940579","262.762736515306193799208469100927181954","16.8602374592697218454137357181814367824","27976.4918119904345029157984532982784902","97505.8546715706154642202861258338344498","262.928804173018026207224467534646957641","17.8042009873159271120309899730096354203","30069.3026556840589033241500832086369167","102770.09060301788636077586809682968101","267.875872292223138993385262981246591243","50.2835386745353601745283678520983959612"
"강서구","11500","gu","27460.0552070795502340697322559158686565","56888.5358077605458770096474421493915391","139.349953294382035845152471066937264718","42.1981300596929482502031914641615541316","27561.3493163879683873298536642540796776","57014.3218279878920366683094937435533218","138.11510152808489252547154913851073297","46.9232047964692538066479239786942507259","27480.2449869655956396528662450735818923","56899.038763675338222574545516085164695","137.495118534727497714931447710966764564","34.8043621231630272363155026735865788351"
"염창동","11500510","dong","43395.7820673508600427186727179678905127","74778.7282052539268593399341956744024034","209.793424266289941499321220515994986532","61.9584192661009660222092152614552337525","45248.1758759013364141443547917541316679","78193.3417299734514991884269374838477042","206.402080568928549904337549018706529256","64.0575792956424297956102528900479384818","44452.6504066037225104523868624248311734","76967.8144117806290942558605381408694711","214.216471919776334754224623402518787738","100.407267690403008080999996935532803589"
"등촌1동","11500520","dong","60713.4520212985461186202139093425967843","148502.198375816480196601964171878897625","346.979061767631506819784612447146284303","464.373593005601800952829694780377990681","66468.0013673444876615637616755513262318","154354.268794057594767135690462772198561","346.501723038830735686767246556232042055","451.192884881296636763705010824810527321","71649.7750348765232494756972994946368684","163596.266749200072678670965794830575547","359.805615351213518232799637838487051802","132.561584395027054327306546931635855222"
"등촌2동","11500530","dong","50195.3464114421899395607841583896959554","87585.5029504416034822142780908117647965","232.151286190084799751773400803435561761","25.3728075242587586249390711527902936358","47203.2806401957645236216876988095906132","81095.9252767517524951944606737987802127","242.285005066859438387319317772958484761","26.8912149129611474758677753241194612515","50229.0044418917595590897037675208258376","87129.2043655312720402884093802367175113","239.336213906191031053631689382261260696","54.9267368434951097379426900237333676625"
"등촌3동","11500535","dong","54832.7890348716316470087090930402539445","165606.992432551938652306208623707906606","333.192613042388572877069231524267579474","186.408325812897919976214141340984959447","44130.4296034832560324692218040849543961","146080.927762842791293384653356369530849","314.533674238561870391847244471169652446","184.712058648913674295739415245248784262","45360.0041167832294449108649723689514496","150181.769416303033364050381040688493877","308.806390162412816156087073777139083425","146.269689325810039042733544064351420814"
"화곡1동","11500540","dong","152160.552002129265855246748768390445757","211311.881872615665839176817785396115429","453.573801995014973492983633779664506712","39.6726421142672529959540600848023649582","153327.839983662236833955764167067019982","210700.974490658515640562514542450564038","446.476249144192477598348814591497332559","41.7148625100227824750706825870580141248","158705.081613488028738393241254860735635","218404.195674845033972838468736451457928","447.346703739104670491087047133442363351","42.108241028877331186211999216590864579"
"화곡2동","11500550","dong","102742.527863597194234981723936052414041","160490.767901662277633913007251222972366","446.56306941395997465251358919091963575","33.613924453088512282348194649399970618","105155.362988722999774153019004036740699","167439.263607280605006786372875558313471","431.236172354136836958213923137475030752","37.2318615272956907080412488680242336003","90959.8277423414850206441682143397484108","141800.669647262098710479519187126283545","421.983024200709992742198960226811764216","33.5919975617296808979500549268628538726"
"화곡3동","11500560","dong","85907.881364479165858540407605955050078","181338.560811177743814924863652937571277","439.27803939518537769881845475915251476","48.4487854832077828377256611765801131118","75113.2281864095144260234757445752100482","162245.467381438180280684877307038844367","435.92269916756530306674217798431329956","39.5658616436124407481826856686242717166","79534.8877803551617933420740269513339902","173994.382811348420080838485946361104431","435.689958804955818121164632774497862668","103.433696149698601230420716995477078953"
"화곡4동","11500570","dong","58197.1152719518196517704403252642185926","106389.503550254259133409884470273943712","270.721533522367773533616103859583343098","22.5435286949593419726759309165045813512","58318.4449183324350291753567829775267734","105462.413235535350221451503292480022497","262.250134745623696482553370983994563307","22.6372647810090689663253110866355775315","59293.1244580882525250158179645208914302","104362.686007545754927003022988775103696","253.731867925854755934665948023340285426","31.7530991493450190987275326318749560612"
"화곡본동","11500590","dong","84614.0112208927064197408271684623404995","134746.093242639392284395015143240156894","361.978054714264435728116776724095129338","23.6532446253909934958542276947519984112","91000.7050295417307978749813812621021796","143916.463134898962315674494811578372474","357.380467702695993247604389057147112854","23.4645747480264137828310411598232461149","94877.6525495258428082021746685864654188","147343.746387964847822848915148205153667","351.412541581847971798818330768085000745","29.6211707462390149446402859838141105208"
"화곡6동","11500591","dong","67030.3511227267103798094766794506989979","124823.731616509959173574168006928120747","242.068616231597179265124335024124706173","95.648274155635283929234195224545342076","59344.8731133242607942595570951379438327","108364.430943028578498082395150315476927","236.627025856736360262278856860076704194","97.3687059260175677347519485339601633057","52182.0680749721638005690956328096003959","97084.2372688048991710998391686255103303","238.395784362241741927502165037733514784","103.941141902758876654707410614870716318"
"화곡8동","11500593","dong","153419.962341856955473124497538821737352","257154.896792710963174003187543194031114","468.381969224693586832343690498018363634","29.3543109406073257076769015951820143581","151739.908463914472292351306751667818508","252933.479781667395382293620682359910298","465.155639553743952835644067079448808903","32.1398851920283211802372321970070943992","143368.605520373478512291787139814671161","241681.995493716590739199729199870241605","459.037954330686450120590682783035500205","35.9127515831934669468695787083397977462"
"가양1동","11500603","dong","4743.42394653416650292010470979116432014","24274.2653872263464917870309676482490288","61.7108748534531738145637461557638535938","25.0011804984699216605983121664457145875","4281.6214074554359712015917350551855532","23574.7324753521228070442670847746838845","65.6983363518552273910848417057331267842","53.9288935420556176410306403243722075288","4364.00750712403323945197114472471198799","25117.7528521943139408322319578791376048","66.9727669580932351767895891374508104482","9.06487427225865830044439209067717623412"
"가양2동","11500604","dong","18813.1381779771106079863092987026535765","56290.6659872141208429090332747840514565","160.25985047362724337207750975291935547","22.6907725194882839576639538721271646265","19119.7846081929538229738554551646585701","59760.4836484996704722028005348682540845","158.965814375035736462025056150132262527","22.9315234215518201269760382633433679647","18423.7938129024427188400621538578827363","60482.6576090827290318503412142472371326","151.261785509002579044038355631213755704","28.5791383324589394320886846072901379402"
"가양3동","11500605","dong","33556.0592013630256160300143331747186518","103212.851405041632738070271607152413281","242.391195872739921579744374843615084112","81.8769950376263915545636915084256215261","30577.261018537669058421788739707522241","90757.3232977004728067422328222469384715","237.343488529844388873059561500311685081","83.569206381806269281446565895722176502","25977.121881160480935142022814480122302","79339.3212063008115382779652387970546845","232.758608221254463749795705254388540403","46.5141169477135621338061882867155624144"
"발산1동","11500611","dong","18878.0922631669550041783106433806919177","46125.1192319031660843853860040114420415","132.119699530987103629359112443714824857","23.9090388038753089212703383475259586205","18805.365913823249874848548605921658819","45552.3540344936527273123008541957559972","126.556313536209497263816621299952577658","26.2999426842628398133973721822785544826","19902.3818679126188938788243744241219447","47145.9307805295340936297746350491338992","126.473868574816823784777758064271453663","10.6518890119334134918211300500012201854"
"우장산동","11500615","dong","61743.1071875401569936434681767404385952","130277.086606662099445074692993624547581","371.348226470071165090870103014760429781","34.1516753793382363955003669807222779767","66016.8125260650915796253564364319225139","140426.038918088799086135223921309242159","361.722373368000069375517852764653804341","37.6204512719764690857173940978778186761","65492.9248797162541319821925659402471818","135717.636991026119094113408474377177347","351.694457605645905780163174371422332137","49.4852415411140604465733618508757476592"
"공항동","11500620","dong","4717.32809491035270850825089411748782451","12483.7383247059956781428406573786082748","25.1353953105380138247750325431256289012","37.2447514624521630774674483051867119811","4760.22587139596583892446980258972177748","12095.0699328940578990346176592521395935","27.5224624689498899584891130489869949663","39.3250857643523511512896974058398244539","4302.09705959204178527662953148357893788","11289.2031704400227843626710859635089852","27.3756877209915750415781220900478019866","29.8093360868393235740723374511413670213"
"방화1동","11500630","dong","51908.2350245028153588283417230049325406","110238.629174738783200049032278695208427","326.588730214987000228284341026604452522","71.1856306998913650781807248072240890611","58136.5335777841140746623035044755278298","130987.234908139980049547472927875472224","321.374609274029147557846097270447659375","76.3908689816653031784819357801506321344","58656.4178545002660356425582413756041319","131315.883438193124999444833801005339366","320.663996539315981946883474612027653495","66.6998878120145071589791692759478019416"
"방화2동","11500640","dong","7652.91157704267609952233048375495902481","19180.7397353533313036542490804439461706","43.4553812675477678502427527336865741761","8.60696558543720833098194891606869613008","8973.48680774493907188550597059936758842","22082.4385551800130048032942626100402976","42.9755191227760546273627818920515059224","6.85825447359122718543059450067198672633","9144.62146425170800370518276277664412093","22022.0543024224231852134883318014887588","42.7472700876224681880153800310490577269","6.04770081332140447562210442734833211061"
"방화3동","11500641","dong","14899.8981721908253143933608268418104984","41445.6948729698080545797057176314851586","129.764268621760602820630314138791303905","16.6692123618960338068326459956214042055","15316.129524973270200091645028257217046","42853.7713456544982434702917366732854743","125.894811873122549768341734127590244896","17.4685606639173158189501552874089913956","15446.7644213634743648490402728985285882","43849.5241077338221068173718242452013645","124.026271574767068886512906674812891401","25.5129575887174787434448347843796140726"
"구로구","11530","gu","38701.9629036712880172979446978894980452","91440.2495724703285885854337199681399815","205.197795953347061196373396146995052248","86.1538197783892709364447253498756109685","37316.8435178109204987681703225183967087","89626.6880382495648950520187264823794582","200.212067874079367169369329319898646786","86.9915855622006457524577037921336135255","37200.927333461780786048573271414085848","88814.2182658457591957129516397334020956","197.665379500922838133184725012975152993","69.6825769735314852914542806641962626576"
"신도림동","11530510","dong","40936.1223156946558137372724356067736058","117411.119400767102241941273164148143858","284.062547867682865027042144898952988506","68.4493576109329978181862520585485108721","42071.16843251580729013855241268363091","118156.425376711519717484459435258506445","267.464607444991697219425839289565473845","72.3511691336225652734202045250344647317","42779.4386725915268200007468311117648","119570.726201807483704983421111391384465","281.372431720203534340132798764832789849","98.9398808575754966236375095163811307785"
"구로1동","11530520","dong","16045.1128418541057346545932903336310849","68905.797690284636519075516359902927027","218.145316687130860302750566873101087142","23.5811243456188202865385438854881481946","15158.3112011336466197234993671535252685","65926.5642162413002281433947458307317418","214.649972664617259829534760748182869229","24.6366983239277708567974482992811142878","16802.6664197021887226857785306211057038","73214.2774347162348273688424436338432951","210.646758143105956723458538348703884612","47.490870778824389335516180654515616022"
"구로2동","11530530","dong","41931.13288762301848126533927318678449","85025.287587166906783693287567249365405","151.43417363227349882597158873375337215","150.006749833467223472601208773455671299","41560.2516692006205420669539218745504722","91324.2070052206089013705481528693431416","144.048085371008469381206250567096664254","149.923760077722672579963395985066270086","45398.9926150182688115645671364993371885","91817.4619298327147830205172806802061687","140.501656475524661235817050743256252448","77.407311508134102593042581490407490766"
"구로3동","11530540","dong","85225.7493764270552741639960548182806325","225288.137837448059785570275243210386785","247.009414814176714329546565436684963302","771.197850476064187603263389275029303331","77162.9439418327672700910508450296614558","205223.650377144273049937134555281423285","241.018081437610280702195886596351578024","786.103591025195541054184302706553395944","77160.1370166644243528827605431496991267","199883.594877458358297222402360140113961","234.862204171865124341945431438916952763","507.12426644882346279711060930602162881"
"구로4동","11530550","dong","109149.410551545386137510102839943145397","173116.521278671163011064351606699924751","420.148082086155161041591185678585695308","50.5002647640812686379978261475432680249","105654.654738348057932238975130756296276","169257.792517859963025928300028798900068","401.215127783506591232128424514366935147","48.4936317270979069702628131880382375073","94220.4695149707830513828117016433952974","149257.902882676997110820025454511672845","389.862787176128498834109045641611623608","40.1140808041396096355545646256607489572"
"구로5동","11530560","dong","66939.3111630121091309392758323168010473","155668.120183868376424384873999583469697","284.876974799916693939484097468090803606","204.694891553360506976882568206837047395","62161.903841004433072506024813305167951","146265.772459165154264972776769509981851","284.170360893755020677754306625807027461","186.406607955728779268691797328255630597","58369.5534943917169974115616911130284728","131169.151747195858498705780845556514236","278.247820653952575049834875487191693196","133.810359703668441879146707923001398352"
"가리봉동","11530595","dong","83135.9154878761566418360990111869845172","140602.917130686396424783103347917383241","251.280213396961161849279977678947254486","35.5501249546002294642706812491130508405","70699.2406512551984240567070193457141414","121402.22440835981152180030835764676453","234.972375291941570795981248391465083668","39.5910051930121635305747911610555356451","66080.5626444674817378671368198753580869","116622.782146044146616604650379674372401","225.182861857217421004399267830985373457","23.3793785222404756693309216333815192267"
"고척1동","11530720","dong","41622.9688800980246006842815225809266524","107111.492620885493740751109866815982082","228.363505470252660589820130675228063541","55.6296880737947809899175735275403315239","41345.8021401068235448109863180054757066","106683.669686910298036962837186810310036","216.046801656528489308555700588656633931","58.4657113873607894325408223740423876408","39815.0312871546323532085240680209283977","102097.067624612319248962851730519610374","218.328346053019092254384019372220788051","70.6006188348307294033806852268636854487"
"고척2동","11530730","dong","60724.6944276503895289259377246855511842","91610.8433925064872173955067327996275829","288.130093488914773102729316107728739137","19.0055004502340921396919077202571808146","62099.6590450697640931161031918786251735","93753.0432964433972406025345269879092667","285.940565154741463058613278996209748924","20.5144997075697517646907981619797281237","60762.8829578752501437494390566486211396","91716.9002985451471866040316909569520977","280.131411151011374698323432785918373989","31.018318067455225624977192413185694687"
"개봉1동","11530740","dong","54152.8478669354666118794166869978727138","107075.53252778954847601559724522858696","290.252577782914082463371727210858148105","25.7756890138723029050083250938445668597","52970.9413562412522310823478048717849943","103690.704058964777790618539491762651361","283.797954894684352675800728499214573408","27.4107460054530434745389096481203264978","54228.3857878449349615419186666153036198","107538.629976330195907221216362554626741","277.925446537488603823978838424695352928","41.4499788127431719249585885434723987827"
"개봉2동","11530750","dong","55529.9333145942173672834420525147570538","160146.364530730534743290265675432049704","402.014616510453518915199038489498017854","18.17371160500528249217318820211105834","52561.7906194570179604733888398871775984","153404.510836378439677816440666466351979","391.4375163563404445047542429558693819","18.2100590282152930571575345785152804567","50485.6136898934778183791957042192088862","152510.706375822663345319905787479039653","384.155915906601661319556852216223551192","94.5396477692374795242849250273817254849"
"개봉3동","11530760","dong","38873.0727885316037429567049283225233935","93815.998350251670791037489689072942444","276.970138593288939231063366208055870194","56.8994831910846253556217699442789084726","39941.0082703855745621313016899098410133","96198.7737512054465743673359450340410898","270.885789798976001693036186243600010581","59.6530718746768441228316992167302757677","36506.7661325426084781672883283913029885","87096.7403041212444777921269007577779862","269.382739207495532933642120046847080835","24.7342005334025939045887533337662119037"
"오류1동","11530770","dong","53029.7682180080041859346937621088060187","133148.705471412611542432084623760836056","296.395287995135265085627819495708002772","39.1865710689689307482358265099769490758","44656.6402217414053992900881026119666822","112809.293199270289762844172924356200416","312.672351618514276017139705570404310381","42.029046992773605984755278378798806443","47323.9715469574194278279807107603976638","119858.07531854114519253885424179429525","318.866403631581180263883585762165372704","60.7526197446014169954605235246701455178"
"오류2동","11530780","dong","13635.7102662252601112663429973680624248","39511.7088774818689259859104659150641575","104.464003456098372722780675886019210641","9.89641902596987224117040103905446785078","13085.7127229475475885648384635566107616","40958.9088861962800589242522988894688196","102.70489759176321276234781068961585207","10.7516365015162148306298572412584722154","14716.7932264921806701382161229584869557","46714.3887443182502945749082437402252583","98.9850492225169258894957044442569712971","10.566223498687739472481465652704758532"
"수궁동","11530790","dong","12099.2598763256544167120566466950754542","35532.9474626193955172334142777628340634","94.9016931269759543631382197540670291407","15.5990024387645083389651680646283771449","13196.7299841364813985528357995429458755","38928.8541308855777591829952618076662","93.2996938318556442160746844620225576403","15.5505699019352896601004565325433117275","12275.6213708196200951811116086829852027","34921.1463161839929720663481047603222776","90.7513972786875229588852469277006541373","13.7511148797420110530500203789212658328"
"금천구","11545","gu","32070.3278767373834413640603858222169905","83936.7655160476575622141805676328043815","186.148903934293015785016954558744793071","144.716556990480385493125144768768677544","31386.336581216703183204164783881587691","80825.7361926984645333920635704186934294","182.536013406695500175304694748327010973","147.975832001144227032869946699778369299","31893.7226363294614411944515114808753337","81714.846037227882180056274705621015299","184.099199673945925146793949266694766047","100.004366795645355438179463909383294538"
"가산동","11545510","dong","21729.0386425967311942123841937946312061","125675.167925121562556505767930644096723","86.1738012760616849251741157042166329822","603.234423558774460595382626998244368574","21038.6506133130484121378175123121336311","120049.772640831301723654171784660359695","90.1019263846195642007957793587268955431","615.4418962600864187523882733440636766","20793.9934424360432646015357989370012461","119066.569339424747900768968346081183034","93.4599834502121276631752968139431517459","376.115752316124107375878817785766647991"
"독산1동","11545610","dong","23369.0134278349724909845477141598068797","75196.1429609945574990056674399796327973","187.011205028817751366759948182237386291","86.4737030989435024840421126678479371561","22482.3192845304347559360886995766034827","70436.4551456326562329059151795984430132","189.710472852420599094313849186589955656","87.756877765088038051496713334689783578","22934.8658494565167380166311706131530004","79473.0804780566907589952588996598309072","210.522441242358464811874324544012891049","65.6924082070011236724765680036562809611"
"독산2동","11545620","dong","75290.7286566053671435896920277104678404","131038.536754577355037855555667273293986","352.866062720572709814291603406497280232","26.8792878664481467702960408350677512225","69026.2626059503101843007530892747619574","118936.63341946770966347265652493037192","338.320413176883812434854593777545404882","29.1080567481424133042420342459555385745","59983.1082779492645062690408920437978222","103962.749060733114143130532122759919697","325.567833335009099409795187870134832139","29.9794551079025776633788136246485080655"
"독산3동","11545630","dong","64092.923550250586533237561730969972347","112398.179661285957590543842977981348955","265.206624519022397125224083166648692534","49.0693808284514912086145606749049236235","60762.8696482021459079005467527525857315","106421.558784568834482660388607520241247","262.795377731474604586048953396805759319","49.4559942374253988731236532118417652361","62513.1601169607302516853292420138895954","107529.284337883840983870081616125441808","257.321745783370332914841274847542054382","42.608867283755928920107356439249807202"
"독산4동","11545640","dong","54959.4316966624740301704546393643941034","80894.7321533347988278247819526006191439","279.292397554497387728522103899151941477","30.1473152526573106413081025868181525183","62769.2061041702133286173059473182277213","95998.837576380636300078178070803217697","273.342269544104497470369188914911516638","29.6018868517046290343107520465961135747","82150.2275097557307170400096524298835262","112144.274902525333496410915840397733001","264.929449662743438744258539673304915963","29.1721553842873647378885970755120828919"
"시흥1동","11545670","dong","43642.6740493671722564421829513875604743","102088.889569037176673541574643762673076","251.447730410859804047732497678414296099","65.5608846719695046240422372086714269318","42050.0697345218924662370139016899752712","98674.7803797314264448610352707125442145","236.575669781823114298533314320097106626","69.4214991009289820846622310177762165283","41291.3233560216890014225146859859696229","96902.3468362090853126228179702906590521","239.114632424291959835697814753111968253","45.9308776115665399504032776964304967672"
"시흥2동","11545680","dong","10336.2043255447094583797281003169513874","50269.5787340915441745121179001051947042","203.655580062057184559023970890719707813","11.1432895435096747509637150906973186887","11226.095123016276551835523679063006586","49175.7024160600096905600784815729812829","196.682478629922296064555879238872305935","12.2969276480908143915926273125103079701","11947.8623940468855616636657833501821466","52444.7912385031417411048093036213127376","193.042109499910699865237978450040206424","29.3536806610089975226689887550193939384"
"시흥3동","11545690","dong","17035.1565499248000313145014746420285775","45665.0868902140677386865072136266257571","89.8108935322004910956913955879674028084","66.2647972310754272999221653977769714963","16245.2407227025619176518941509629961956","42724.1805913322062120142300321124190603","85.4223468111148414176436138741307591207","67.3638157924450754182668928938664225741","15557.8573052365976191945850000526926708","37834.3958935848931618462909629058652965","85.3545990915783562596634594394403135063","60.6266814607612735969070907774276642544"
"시흥4동","11545700","dong","48806.8668152752539238617482411853289453","81649.2012669873804761272663190995601247","277.828636294977365416920323521199610017","10.5963720585340846153494056419387470191","47942.621675188011223457575605000205977","78291.9135720530413647577939406145438067","269.292034183026580186844020487845068682","11.1456440442896311180888996708945352015","46191.4624824347396221924191311432638657","75710.7371230048839434066764009868586677","263.341587670674826407166168507490696706","18.4349410219205294981942683468286408722"
"시흥5동","11545710","dong","21627.4903222129507715194673673350392153","41310.6045749007378353614428780401549615","140.041122374868295876510122037296561883","13.6124705720744879066022308961433525403","21610.9770728877289021319627823509898451","41019.7000141750901287302772618402189686","138.367877199879000261581560107496869059","14.3869858059123277982285521387580575158","22135.265432216034218959840654450759098","41986.1409267001705394863941055006656447","135.072534082323662609473344254485246946","12.1876548117124239550255078554842254629"
"영등포구","11560","gu","47334.6472790474794553172074501632261278","99262.7741094548546420849400049005921022","170.906756296601370642480999988296538952","215.998055367773832658712400077057073693","45903.7923486487053835735050732645950054","94917.0111199599184324495734088448070907","168.841466960107731287791265242596957137","228.407439462918884054554476174446960379","44887.7870297043129854730325320920976931","92553.2812557182088948904732526686213304","169.183282330393163841209669733902307309","184.711731679392787286994686814453514317"
"영등포본동","11560515","dong","90535.7367239380454393505819205155135339","144212.010867890173615968022228913234691","292.228652443260082552342025590751861695","30.9037845578281289637333952910550910044","92211.3098131073773154130106474028729732","124620.40171363678392007453893260438177","262.735512443307499176136161576887240898","38.2652154018677408112510164938725867902","81477.5019974252773279784159528489092991","109630.740671371976301171427690834129538","260.080181510835883952554926231587532273","67.6635221542320522151861221025479322796"
"영등포동","11560535","dong","67863.5753645138879899200421148925336682","187311.057244897812413249506286309351721","146.431237513322718309190625984370887218","166.489030422544124986875054837099653214","65605.2937039098672258972068678343193224","179455.866095353985164856502996802547606","179.865686862541190752559184512996212824","176.528714503316116281979917755138146341","57532.7835959041540990821887661976206812","150076.290595635182620127409056715584955","188.359144526861908316684430291078920835","103.726621416170795450786130277126924333"
"여의동","11560540","dong","8678.16432314349898135469606897042460287","45408.3987033063718400700767105476518201","50.3915037955483328064949844939465304077","403.117112808496920494349901118980784845","8635.67763221392491188572674826669188728","44625.4304050519198073964523963636369061","49.3099809935420408797718091310657952228","431.739427294144814560608612412212048283","8337.66663469337187631973752262060881231","43157.9630733805016505529714204988997557","51.0926289223662048141638016257450759759","324.929727123592398073188811057369787265"
"당산1동","11560550","dong","78055.2269618606545407778449106232592535","172611.964144808673623177533033155736442","277.045791596724214847135831478993150217","220.712254185494750464533985668105036258","77514.5857642940490081680280046674445741","161438.215171338353560266167591269038525","279.309850531919881786650626233342755748","252.060762518973215780892682266791882076","81725.8559549438875097629168581292442732","166634.485904558528602834494612477510125","278.934740175792789039275393966349921696","121.616136175776712881155661420033840313"
